,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1118,1119,4.394449154672439,RL,4.454347296253507,9.53430615650521,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.280395838960195,6.280395838960195,GasA,TA,Y,SBrkr,6.92951677076365,6.364750756851911,0.0,7.379008127628304,0,0.6931471805599453,1,0,3,0.6931471805599453,TA,6,Min2,0,None,BuiltIn,1958.0,RFn,1,300,TA,TA,Y,5.638354669333745,3.5553480614894135,0.0,0.0,0.0,None,None,0.0,12,2008,WD,Normal,11.849404844423074
1119,1120,3.044522437723423,RL,4.2626798770413155,8.93075873555827,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.91350300563827,Unf,0.0,6.51025834052315,6.947937068614969,GasA,TA,Y,FuseA,6.947937068614969,0.0,0.0,6.947937068614969,0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,None,Attchd,1959.0,RFn,1,286,TA,TA,Y,4.948759890378168,0.0,5.53338948872752,0.0,0.0,GdWo,None,0.0,7,2006,WD,Normal,11.803361242493628
1120,1121,3.4339872044851463,RM,4.0943445622221,9.019664010799474,Pave,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.920671504248683,6.920671504248683,GasA,TA,Y,FuseA,6.920671504248683,0.0,0.0,6.920671504248683,0,0.0,1,0,2,0.6931471805599453,TA,6,Typ,1,Gd,Detchd,1920.0,Unf,1,308,TA,TA,Y,0.0,3.1354942159291497,4.727387818712341,0.0,0.0,MnPrv,None,0.0,5,2007,WD,Normal,11.681832447342321
1121,1122,3.044522437723423,RL,4.442651256490317,9.218804450388312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.2832037287379885,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,7.332369205929062,7.347943823148687,GasA,Ex,Y,SBrkr,7.347943823148687,0.0,0.0,7.347943823148687,0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3,782,TA,TA,Y,4.976733742420574,3.044522437723423,0.0,0.0,0.0,None,None,0.0,7,2006,New,Partial,12.268582547911404
1122,1123,3.044522437723423,RL,4.2633832685897595,9.096835671179361,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.511745329644728,6.511745329644728,GasA,Ex,Y,FuseA,6.8679744089702925,0.0,0.0,6.8679744089702925,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,None,Basment,1956.0,Unf,1,288,TA,TA,Y,4.174387269895637,0.0,0.0,0.0,5.081404364984463,MnPrv,None,0.0,10,2009,COD,Abnorml,11.626263078808801
1123,1124,3.044522437723423,RL,3.9318256327243257,9.149103062504993,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.54965074223381,6.54965074223381,GasA,Ex,Y,SBrkr,6.54965074223381,0.0,0.0,6.54965074223381,0,0.6931471805599453,1,0,2,0.6931471805599453,TA,4,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,5.303304908059076,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,11.678448377988165
1124,1125,4.394449154672439,RL,4.2633832685897595,9.118882761487347,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.14166355650266,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,5.953243334287785,5.953243334287785,GasA,Gd,Y,SBrkr,6.70073110954781,6.508769136971682,0.0,7.301822342137932,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,1992.0,Fin,2,392,TA,TA,Y,4.61512051684126,3.258096538021482,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,12.007017865994577
1125,1126,3.044522437723423,RL,4.110873864173311,9.252920819511301,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.913737350659685,6.913737350659685,GasA,TA,Y,SBrkr,6.913737350659685,0.0,0.0,6.913737350659685,0,0.0,1,0,2,0.6931471805599453,Fa,5,Typ,1,TA,Detchd,1977.0,Unf,2,672,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,11,2009,WD,Normal,11.652696102959753
1126,1127,4.795790545596741,RL,3.9889840465642745,8.212025804623437,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.875197323201151,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.2254814727822945,7.2254814727822945,GasA,Ex,Y,SBrkr,7.349873704738337,0.0,0.0,7.349873704738337,0,0.0,2,0,2,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,2007.0,Fin,3,660,TA,TA,Y,4.969813299576001,3.044522437723423,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,12.066816325306588
1127,1128,3.044522437723423,RL,5.209486152841421,9.586925780533697,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,7.170888478512505,Unf,0.0,5.442417710521793,7.333676395657684,GasA,Ex,Y,SBrkr,7.333676395657684,0.0,0.0,7.333676395657684,1,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,630,TA,TA,Y,4.976733742420574,3.6109179126442243,0.0,0.0,0.0,None,None,0.0,11,2007,WD,Family,12.464587201678082
1128,1129,4.110873864173311,RL,4.0943445622221,9.375600540841843,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.742880635791903,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,7.014814351275545,0.0,7.580699752224563,0,0.0,2,1,4,0.6931471805599453,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,12.278397958261774
1129,1130,4.51085950651685,RM,4.110873864173311,8.881975184248867,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.198497031265826,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.842683282238422,Unf,0.0,0.0,6.842683282238422,GasA,TA,Y,SBrkr,6.842683282238422,0.0,0.0,6.842683282238422,1,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,None,Detchd,1980.0,Unf,2,672,TA,TA,Y,3.912023005428146,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,WD,Normal,11.849404844423074
1130,1131,3.9318256327243257,RL,4.189654742026425,8.962519832949532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,6.434546518787453,Unf,0.0,6.2166061010848646,7.023758954738443,GasA,TA,Y,SBrkr,7.192182058713246,6.483107351457199,0.0,7.591861714889934,1,0.0,2,0,4,0.6931471805599453,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2,576,TA,TA,Y,6.068425588244111,3.8066624897703196,0.0,0.0,0.0,MnPrv,None,0.0,12,2009,WD,Normal,11.813037464800539
1131,1132,3.044522437723423,RL,4.1588830833596715,9.279213236262558,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,5.3612921657094255,Unf,0.0,6.637258031284457,6.882437470997847,GasA,TA,Y,SBrkr,6.882437470997847,0.0,0.0,6.882437470997847,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,3.367295829986474,0.0,0.0,0.0,MnPrv,None,0.0,9,2007,Oth,Abnorml,11.445727410406752
1132,1133,4.2626798770413155,RM,4.51085950651685,9.200391041122515,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,6.9167150203536085,6.9167150203536085,GasW,TA,Y,SBrkr,7.072421900537371,6.940222469119639,0.0,7.701200180857446,0,0.0,2,0,5,0.6931471805599453,Fa,8,Typ,0,None,Detchd,1930.0,Unf,1,205,Fa,TA,N,0.0,3.8918202981106265,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,11.674202123168433
1133,1134,4.110873864173311,RL,4.394449154672439,9.19309247856663,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.371611847231857,Unf,0.0,6.300785794663244,7.029087564149662,GasA,Ex,Y,SBrkr,7.04141166379481,6.778784897685177,0.0,7.611347717403621,0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2,466,TA,TA,Y,0.0,5.049856007249537,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,12.386312871189734
1134,1135,4.110873864173311,RL,4.060443010546419,9.07954808172616,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.821107472256465,6.821107472256465,GasA,Gd,Y,SBrkr,6.821107472256465,6.529418838262226,0.0,7.3783837129967145,0,0.0,2,1,3,0.6931471805599453,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2,460,TA,TA,Y,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,None,None,0.0,8,2007,WD,Normal,12.037659911047468
1135,1136,3.4339872044851463,RM,4.110873864173311,8.729235349659273,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.8679744089702925,6.8679744089702925,GasA,TA,N,SBrkr,6.894670039433482,0.0,0.0,6.894670039433482,0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,1,Gd,Detchd,1926.0,Unf,1,180,TA,TA,Y,0.0,4.859812404361672,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,11.532737896139919
1136,1137,3.9318256327243257,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.638354669333745,Unf,0.0,6.6240652277998935,6.940222469119639,GasA,TA,Y,FuseA,6.940222469119639,5.3981627015177525,0.0,7.133295954896068,0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,None,Attchd,1950.0,Unf,1,288,TA,TA,Y,0.0,0.0,4.574710978503383,0.0,0.0,None,None,0.0,4,2008,WD,Abnorml,11.686887175419702
1137,1138,3.9318256327243257,RL,4.007333185232471,8.755107121633896,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.660575149839686,6.660575149839686,GasA,Gd,N,SBrkr,6.660575149839686,5.484796933490655,0.0,6.928537818164665,0,0.0,1,0,2,0.6931471805599453,TA,6,Typ,0,None,None,0.0,None,0,0,None,None,N,0.0,0.0,5.176149732573829,0.0,0.0,None,None,0.0,5,2010,WD,Normal,11.451060699493427
1138,1139,3.044522437723423,RL,4.2633832685897595,9.192176401348512,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,7.357556200910353,Unf,0.0,0.0,7.357556200910353,GasA,TA,Y,SBrkr,7.357556200910353,0.0,0.0,7.357556200910353,1,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,2,TA,Attchd,1977.0,RFn,2,714,TA,TA,Y,5.579729825986222,3.4965075614664802,0.0,0.0,0.0,None,None,0.0,5,2009,WD,Normal,12.185875040240456
1139,1140,3.4339872044851463,RL,4.59511985013459,9.074749717669835,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,6.470799503782602,Unf,0.0,5.602118820879701,6.82001636467413,GasA,TA,Y,SBrkr,7.0630481633881725,0.0,0.0,7.0630481633881725,0,0.0,1,0,3,0.6931471805599453,TA,6,Maj1,1,Gd,Detchd,1972.0,Unf,2,495,TA,TA,Y,0.0,0.0,5.37989735354046,0.0,4.844187086458591,None,None,0.0,5,2007,WD,Normal,11.87757552297847
1140,1141,3.044522437723423,RL,4.110873864173311,8.902591637374087,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,6.748759547491679,Unf,0.0,4.61512051684126,6.859614903654202,GasA,TA,Y,SBrkr,6.859614903654202,0.0,0.0,6.859614903654202,1,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,None,Detchd,1988.0,Unf,2,840,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2008,COD,Abnorml,11.842236406331555
1141,1142,4.110873864173311,RL,4.2633832685897595,9.240384493324559,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,3.8066624897703196,TA,Gd,CBlock,TA,TA,No,ALQ,5.945420608606575,Unf,0.0,5.991464547107982,6.660575149839686,GasA,Ex,Y,SBrkr,6.9930151229329605,6.660575149839686,0.0,7.533158807455563,1,0.0,2,1,4,0.6931471805599453,Gd,9,Typ,1,TA,Attchd,1976.0,Unf,2,484,TA,TA,Y,6.1070228877422545,4.574710978503383,0.0,0.0,0.0,None,None,0.0,10,2009,WD,Normal,12.193498926601634
1142,1143,4.110873864173311,RL,4.356708826689592,9.20693457884135,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,5.831882477283517,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.048386408721883,Unf,0.0,5.75890177387728,7.2909747781429814,GasA,Ex,Y,SBrkr,7.2909747781429814,7.217443431696533,0.0,7.947678571301568,1,0.0,3,0,4,0.6931471805599453,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3,1052,TA,TA,Y,4.836281906951478,4.976733742420574,0.0,0.0,0.0,None,None,0.0,4,2007,New,Partial,12.959540872420414
1143,1144,3.044522437723423,RL,4.2633832685897595,9.105090961257085,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,5.666426688112432,Unf,0.0,6.577861357721047,6.914730892718563,GasA,TA,Y,SBrkr,6.914730892718563,0.0,0.0,6.914730892718563,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,3.2188758248682006,0.0,0.0,0.0,None,None,0.0,7,2008,WD,Normal,11.289794413577894
1144,1145,5.25227342804663,RL,4.110873864173311,9.407632639699958,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,5.855071922202427,Unf,0.0,5.783825182329737,6.511745329644728,Grav,Fa,N,FuseA,6.511745329644728,5.53338948872752,0.0,6.829793737512425,1,0.0,1,0,2,0.6931471805599453,Fa,5,Typ,0,None,Detchd,1941.0,Unf,1,280,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,MnPrv,None,0.0,7,2010,WD,Normal,11.289794413577894
1145,1146,3.9318256327243257,RM,3.970291913552122,8.738895704934043,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.949856455000773,6.949856455000773,GasA,Ex,Y,SBrkr,6.949856455000773,6.282266746896006,0.0,7.3632795869630385,0,0.0,1,0,3,0.6931471805599453,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1,225,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,8,2006,WD,Family,11.91170829631447
1146,1147,3.044522437723423,RL,4.2633832685897595,9.32375833901174,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,4.454347296253507,Gd,TA,CBlock,Gd,TA,No,GLQ,7.138073034044347,Unf,0.0,3.713572066704308,7.1693500166706,GasA,TA,Y,SBrkr,7.1693500166706,0.0,0.0,7.1693500166706,1,0.0,2,0,3,0.6931471805599453,Gd,5,Typ,1,TA,Attchd,1985.0,Unf,2,403,TA,TA,Y,5.111987788356544,3.295836866004329,0.0,0.0,0.0,None,None,0.0,5,2006,WD,Normal,12.100717685412471
1147,1148,4.2626798770413155,RL,4.330733340286331,9.392745258631441,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.62040086571715,Unf,0.0,6.063785208687608,6.558197802812269,GasA,Ex,Y,SBrkr,6.7580945044277305,6.558197802812269,0.0,7.355641102974253,0,0.0,1,1,3,0.6931471805599453,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1,234,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,7,2009,WD,Normal,12.069685751267224
1148,1149,3.9318256327243257,RM,4.2633832685897595,8.648396877031582,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.35088571671474,6.35088571671474,GasA,TA,Y,SBrkr,6.35088571671474,6.29156913955832,0.0,7.013915474810528,0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,1,Gd,Detchd,1982.0,Unf,1,288,TA,TA,Y,0.0,0.0,5.176149732573829,0.0,0.0,None,None,0.0,8,2008,WD,Normal,11.669082701743504
1149,1150,4.2626798770413155,RM,3.9318256327243257,9.105090961257085,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,6.437751649736401,Unf,0.0,3.295836866004329,6.478509642208569,GasA,Ex,Y,SBrkr,6.725033642166843,6.478509642208569,0.0,7.301822342137932,0,0.6931471805599453,1,0,3,0.6931471805599453,TA,7,Typ,0,None,Detchd,1930.0,Unf,2,324,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,7,2009,WD,Normal,11.870606902224587
1150,1151,3.044522437723423,RL,4.060443010546419,9.0217190130337,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.838405200847344,6.838405200847344,GasA,Ex,Y,FuseA,6.838405200847344,0.0,0.0,6.838405200847344,0,0.0,1,0,2,0.6931471805599453,Gd,4,Typ,1,Gd,Attchd,1950.0,Unf,1,306,TA,TA,Y,0.0,0.0,5.3706380281276624,0.0,0.0,GdPrv,None,0.0,11,2007,WD,Normal,11.728044909070785
1151,1152,3.044522437723423,RL,4.90527477843843,9.784478765953926,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,4.890349128221754,TA,TA,CBlock,TA,TA,No,BLQ,5.176149732573829,Unf,0.0,7.1631723908466425,7.2909747781429814,GasA,TA,Y,SBrkr,7.2909747781429814,0.0,0.0,7.2909747781429814,0,0.0,1,1,3,0.6931471805599453,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2,528,TA,TA,Y,0.0,4.948759890378168,0.0,0.0,4.61512051684126,None,None,0.0,11,2006,WD,Normal,11.917730355182513
1152,1153,3.044522437723423,RL,4.51085950651685,9.55506418479516,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,5.6937321388027,GLQ,6.306275286948016,5.442417710521793,6.97914527506881,GasA,Ex,Y,SBrkr,7.502186486602924,0.0,0.0,7.502186486602924,0,0.0,1,0,2,0.6931471805599453,Ex,6,Typ,1,Gd,Attchd,1956.0,Fin,2,470,TA,TA,Y,0.0,0.0,5.638354669333745,0.0,0.0,None,None,0.0,7,2006,WD,Abnorml,12.345838935721968
1153,1154,3.4339872044851463,RM,4.2633832685897595,8.681181041521688,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,6.289715570908998,Unf,0.0,5.631211781821365,6.705639094860003,GasA,Ex,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,None,Detchd,2002.0,Unf,1,432,TA,TA,Y,0.0,0.0,4.574710978503383,0.0,0.0,None,None,0.0,6,2008,WD,Normal,11.699413330633599
1154,1155,4.110873864173311,RL,4.2633832685897595,9.525224101853109,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,5.666426688112432,TA,TA,CBlock,TA,TA,Gd,ALQ,6.12029741895095,Unf,0.0,6.018593214496234,6.762729506931879,GasA,TA,Y,SBrkr,6.805722553416985,6.823286122355687,0.0,7.507141079727608,0,0.0,1,2,4,0.6931471805599453,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2,492,TA,TA,Y,4.110873864173311,4.442651256490317,0.0,0.0,5.6131281063880705,GdPrv,None,0.0,5,2008,WD,Normal,12.215037342290755
1155,1156,3.044522437723423,RL,4.51085950651685,9.284426915328881,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,7.05444965813294,Unf,0.0,5.638354669333745,7.271008538280992,GasA,TA,Y,SBrkr,7.271008538280992,0.0,0.0,7.271008538280992,1,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2,528,TA,TA,Y,0.0,3.091042453358316,0.0,0.0,5.198497031265826,None,None,0.0,7,2007,WD,Normal,12.292254928916668
1156,1157,4.394449154672439,RL,4.454347296253507,9.143238568435446,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,6.452048954437226,Unf,0.0,6.375024819828097,7.106606137727303,GasA,Gd,Y,SBrkr,7.143617602704121,0.0,0.0,7.143617602704121,0,0.6931471805599453,2,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2,502,TA,TA,Y,0.0,4.532599493153256,0.0,4.574710978503383,0.0,MnPrv,None,0.0,10,2008,WD,Normal,12.100161978566867
